,location_id,lat,lng,competitor_count_1500m,nearest_competitor_m,poi_count_1500m,nearest_poi_m,poi_restaurant_count_1500m,nearest_poi_restaurant_m,poi_bank_count_1500m,nearest_poi_bank_m,poi_school_count_1500m,nearest_poi_school_m,poi_bus_stop_count_1500m,nearest_poi_bus_stop_m,poi_park_count_1500m,nearest_poi_park_m,poi_pharmacy_count_1500m,nearest_poi_pharmacy_m,poi_hospital_count_1500m,nearest_poi_hospital_m,poi_mall_count_1500m,nearest_poi_mall_m,building_count_1500m,residential_ratio_1500m,population_1500m,signals_1500m,unique_users_1500m
80,861e233afffffff,50.44595100311457,18.73406045804774,0,4887.093157302571,0,3628.1978077737103,0,8292.740756551262,0,8887.102806802353,0,9591.165838490771,0,3628.1978077737103,0,9946.694334156393,0,6505.4132902375195,0,5160.0430792928355,0,6101.98221624193,86,0.5116279069767442,138,38.0,4.0
81,861e232efffffff,50.325659342989745,19.099719564144404,0,1814.4494890706305,3,659.6248927258105,1,659.6248927258105,0,9042.711900803477,0,2392.4358400009564,0,1872.2229576907137,0,4611.602453768244,1,1477.6099896121243,1,1479.2472753018872,0,1701.8681637458844,1123,0.5316117542297417,12419,48758.0,856.0
82,861e0582fffffff,50.07463076470902,19.097712173039774,0,5817.2739761009225,0,3501.787992716714,0,4670.1839710601635,0,10163.390556347938,0,10577.426788084214,0,3501.787992716714,0,9267.923584458193,0,6625.914308750378,0,8655.299528748328,0,9187.830355660073,1188,0.6035353535353535,3437,16270.0,172.0
83,861e0595fffffff,50.11133558436149,19.16753679187565,0,2405.5458970127484,0,2383.7416814682233,0,3237.5515776544253,0,4106.842654388218,0,12623.546307076556,0,2383.7416814682233,0,12971.74364159405,0,8698.037516574288,0,12405.672859071465,0,8802.067516140994,1240,0.5830645161290322,2598,2939.0,82.0
84,861e2e52fffffff,50.45457919246233,19.467636524194354,0,3758.4840316663553,0,2883.063230411601,0,5705.649023127184,0,14230.10365559397,0,13148.545233764635,0,4890.605319114999,0,2883.063230411601,0,21483.90757815249,0,28673.02403066822,0,29219.695187032125,90,0.5888888888888889,86,173.0,4.0
85,861e2e617ffffff,50.1357183897153,20.055205768493614,0,3696.2429215772327,0,2794.039890438809,0,6514.639385108542,0,6152.167382002761,0,2794.039890438809,0,4862.595009023137,0,8983.756903439897,0,6095.854033040924,0,7836.827998380952,0,7515.617112043349,857,0.5332555425904317,1231,735.0,37.0
86,861e05b77ffffff,50.06192357245474,19.67107393920248,0,5227.2235502951135,0,3109.0633646895094,0,11811.266845401144,0,18254.870017858862,0,7735.895353409249,0,3109.0633646895094,0,7035.049822271045,0,12808.969317820442,0,15071.488784019912,0,15031.9672441463,504,0.5634920634920635,745,1032.0,40.0
87,861e05917ffffff,50.125165680268175,18.83738453387314,0,5485.054046229165,0,2524.3063879451424,0,5698.67566817947,0,2524.3063879451424,0,11773.708077040998,0,6378.858163308086,0,6694.49786207707,0,12944.762161451385,0,11255.849734790252,0,4932.183507535504,817,0.4455324357405141,1445,2722.0,132.0
88,861e2e4e7ffffff,50.22311824274772,19.621375923974885,0,5377.150566694535,0,1642.5258008278302,0,1642.5258008278302,0,13837.595439291985,0,6280.9017681665955,0,1756.1284753200948,0,12270.719298254242,0,12901.926760706863,0,16664.325697247146,0,17377.589071840386,357,0.5070028011204482,597,75.0,9.0
89,861e2e78fffffff,50.15333976049311,19.968506611310897,0,6616.650410817234,0,3777.314025246693,0,7004.152335410648,0,3777.314025246693,0,4292.220241000654,0,4428.906105032732,0,9359.838226486443,0,5764.96294574822,0,7020.327323466496,0,7382.857058754995,1481,0.7305874409182984,2562,2979.0,170.0
90,861e232a7ffffff,50.33920023581198,18.768602722212147,0,3496.6852583544023,1,939.3106787058334,0,2752.9927613645414,0,3332.217718987421,0,1879.9245737218812,1,939.3106787058334,0,3590.1090296700286,0,3404.7901396192437,0,8424.71572275784,0,9032.647175185139,2487,0.6948130277442702,14681,43436.0,563.0
91,861e05937ffffff,50.17874081537368,18.82022679001789,0,4697.987635976429,0,3285.8948600583394,0,3285.8948600583394,0,3687.693739381499,0,10028.484966446047,0,7331.275813484684,0,5906.736641230053,0,11489.269728263254,0,10665.88368819945,0,5079.956934207083,453,0.46578366445916114,787,976.0,45.0
92,861e232c7ffffff,50.28901536745233,19.02972810726951,0,1632.8859949019964,0,1575.324938315054,0,2767.500420459793,0,3158.2041962416843,0,2141.7011202836306,0,4585.843014292616,0,5103.441775207078,0,3173.660967139255,0,1575.324938315054,0,6981.593341325448,2270,0.45638766519823787,18120,60606.0,869.0
93,861e23657ffffff,50.12153086402572,18.59413068538069,0,3542.3679467378365,0,2417.5833986189823,0,19584.461125388327,0,13004.6430469416,0,2880.8288309027266,0,2417.5833986189823,0,3619.8149001310226,0,2448.163639527527,0,19445.388282747248,0,11648.755435397508,308,0.5422077922077922,671,1558.0,80.0
94,861e05807ffffff,50.03786897842404,19.0279657275143,0,8871.985032491217,0,4680.876529620123,0,10271.282189747684,0,8862.420216298291,0,12148.697347490099,0,4680.876529620123,0,9310.718884394511,0,6230.049680320871,0,8893.587518949575,0,9128.398861011003,126,0.7619047619047619,296,35.0,3.0
95,861e2e50fffffff,50.40109728783584,19.48439227505746,0,6184.35831582594,0,7394.6753079736245,0,7394.6753079736245,0,8605.00063099213,0,13808.824161174309,0,10071.810260772512,0,7743.568893162447,0,19684.46971421784,0,26843.63732091962,0,27700.124361338323,260,0.7961538461538461,97,165.0,10.0
96,861e2365fffffff,50.10494025712929,18.680954191113482,0,4902.658738137724,0,4136.401706438119,0,15204.780313005203,0,12263.68067214958,0,5746.773550581871,0,5665.6169979616125,0,7893.3934791729125,0,4136.401706438119,0,20793.026363172186,0,7888.404143690648,774,0.5387596899224806,1380,2366.0,112.0
97,861e0580fffffff,50.02092416170486,19.11464607200336,0,5637.113680355129,1,795.6583496188041,0,7626.989748255281,0,12954.065792607276,0,16133.080483144366,0,5279.5041879124,0,5548.986410013501,1,795.6583496188041,0,13543.293600701458,0,7249.693721541598,1111,0.6039603960396039,6893,16722.0,274.0
98,861e05a67ffffff,49.97312871770215,19.860687839418627,0,3799.845479006678,0,2248.1731768103436,0,7026.945842694279,0,11215.635812745672,0,8425.813074974714,0,6235.646342113807,0,8170.8850062321335,0,10262.199004040092,0,2248.1731768103436,0,3294.345954201596,1941,0.7877382792375064,4691,5314.0,144.0
99,861e232cfffffff,50.2721448042724,19.11671119252282,0,2359.459469475722,0,1839.8322177650577,0,3044.7834696235573,0,6809.607511406235,0,1839.8322177650577,0,4218.1034580494625,0,2144.618426163306,0,3648.5206877296737,0,2924.0516762799207,0,4876.418466647635,2738,0.42111029948867784,31037,109575.0,1422.0
100,861e2e507ffffff,50.4182076391711,19.397294806386228,0,9502.944130320306,0,1596.694556186419,0,4065.7222922278693,0,11209.866671025336,0,18800.77980467853,0,6694.058298385669,0,1596.694556186419,0,15066.930015646443,0,22339.21020913343,0,22860.668125615448,1635,0.6770642201834862,3541,7235.0,163.0
101,861e2e637ffffff,50.189503873128494,20.03892653867492,0,8153.118285530225,0,4000.1005791716325,0,9152.26799418915,0,6754.489452745657,0,4000.1005791716325,0,9576.712510276348,0,13913.13471762101,0,11018.606740515017,0,12893.439206685369,0,12060.965490513694,535,0.45794392523364486,611,557.0,16.0
102,861e2e797ffffff,50.13462599544633,19.811463718421834,1,968.3379402779262,0,6607.729255772359,0,8314.812892765838,0,10437.2428808321,0,10006.302720082254,0,6607.729255772359,0,10606.33736012292,0,9190.421121589696,0,10023.624725482552,0,13242.472741044505,1528,0.7041884816753927,3111,2291.0,92.0
103,861e2329fffffff,50.232271654957145,18.803043941505845,0,7491.786716199599,0,4727.512795501208,0,7936.018176268195,0,8341.26101358662,0,6276.27595741106,0,4727.512795501208,0,9213.54918568735,0,8777.542036636563,0,5075.215561669007,0,8532.416194095405,1268,0.6593059936908517,2866,6897.0,205.0
104,861e2e537ffffff,50.43524679488975,19.310165924558206,0,14476.043844307593,0,4500.9142544194165,0,4500.9142544194165,0,8346.722767723328,0,16078.704250671613,0,7303.957715305979,0,5376.368609295824,0,12261.864872905151,0,18352.19073386455,0,19020.01297644695,240,0.5166666666666667,276,327.0,11.0
105,861e2e407ffffff,50.29400056513415,19.517829778435505,0,2778.5743598650274,0,3440.855193939549,0,10664.335996882055,0,6151.034350956236,0,3440.855193939549,0,5047.483255363523,0,15405.67237830123,0,11545.623614263715,0,18528.727988413575,0,18477.77816768718,123,0.4878048780487805,115,359.0,59.0
106,861e05837ffffff,50.05474304036944,18.941255984365327,0,6120.247292390589,0,6815.538675734466,0,8453.809694700396,0,8567.353903567919,0,10910.340162190414,0,6815.538675734466,0,7655.09566618367,0,12428.970771908731,0,7674.517276439037,0,7978.6185992209685,1560,0.6730769230769231,3883,8864.0,303.0
107,861e05967ffffff,50.21858596289388,19.133677905431526,0,2415.010146631741,1,1429.019231877155,1,1429.019231877155,0,8853.990251876665,0,3030.077599356275,0,4646.724641458242,0,1851.8010845103959,0,8604.974505771992,0,8646.344359599774,0,10883.985456981129,1427,0.6748423265592152,3013,8850.0,422.0
108,861e232f7ffffff,50.30581482293635,18.942715409375293,1,1405.6356807707887,2,279.15720040680714,0,2156.5878620534118,0,2388.7160609902376,2,279.15720040680714,0,4697.685990556209,0,1580.4514272662911,0,3043.4958683040322,0,5220.619233635124,0,5056.136546633201,2900,0.593103448275862,35153,165286.0,1964.0
109,861e0590fffffff,50.14518002747304,18.993940451468784,0,3644.970805189864,1,370.5944061571174,0,2282.320796861301,0,6597.465544129226,1,370.5944061571174,0,8465.96879757213,0,3155.3254324509403,0,7207.273491587475,0,3371.417326888365,0,6869.874171861143,3369,0.7313742950430395,7575,11268.0,307.0
110,861e2e4dfffffff,50.11569916475673,19.654532289329254,0,5403.661354059996,0,3006.1517283733765,0,13303.857291473978,0,18088.537565213963,0,12455.23814035483,0,3079.5205765480205,0,3006.1517283733765,0,13004.22123850735,0,16207.099465490273,0,17477.30452259919,751,0.6804260985352862,1522,1592.0,62.0
111,861e2375fffffff,50.228549386792636,18.55944305710364,0,3692.247611785197,0,5093.391907583087,0,10139.252826359658,0,7429.772836994976,0,7649.697838781197,0,5093.391907583087,0,6973.8584478776775,0,6965.338634803001,0,9954.801150420233,0,7423.932407684659,779,0.6495507060333762,1669,4058.0,88.0
112,861e05b6fffffff,50.080837490153556,19.82789590299741,0,5328.744326765561,0,2369.7374461392615,0,2369.7374461392615,0,7646.0840260507775,0,7241.704672750062,0,6080.083156689261,0,4850.598385520337,0,4131.008635271645,0,6128.924205853979,0,8537.159226723961,1332,0.6268768768768769,2710,5649.0,220.0
113,861e2e55fffffff,50.36666319225049,19.658491432486088,0,12685.771815214832,0,7415.124970291667,0,12462.378011291128,0,7415.124970291667,0,10795.568221364923,0,12653.526637442568,0,13959.586153348428,0,15295.024747269448,0,30265.84610643727,0,30487.885900405032,551,0.49183303085299457,786,894.0,27.0
114,861e0598fffffff,50.01788273750734,18.87162491510892,0,7255.387394329913,0,5846.03786693897,0,14419.614819559794,0,6988.847645786235,0,13479.42356467075,0,7668.922737785629,0,12563.966978094948,0,12683.521538731475,0,13888.976335511448,0,5846.03786693897,712,0.6306179775280899,1504,2188.0,104.0
115,861e0585fffffff,49.986822446380444,19.28791703930955,0,8114.162743947218,0,2543.147116454387,0,13942.527349292683,0,10742.150495606498,0,10369.843129931218,0,13116.313084357005,0,2543.147116454387,0,8009.475153938702,0,18860.145820962156,0,7813.861714029474,680,0.5441176470588235,1343,1548.0,54.0
116,861e2e42fffffff,50.33036082059672,19.588121797287226,0,7016.337527826013,0,2248.874677380638,0,11150.886183092332,0,2248.874677380638,0,5437.550806156124,0,7173.148311826759,0,18197.90640556607,0,17624.55200778104,0,24256.388939700828,0,24375.72939086986,603,0.5505804311774462,1848,5078.0,75.0
117,861e2e09fffffff,50.36810431590618,19.902976011491273,0,20868.230443965353,0,2251.152589716023,0,16240.716081387984,0,18803.615645016504,0,17270.844229903392,0,9662.799514609804,0,3603.1772733245934,0,2251.152589716023,0,30653.80616914674,0,31696.739735259183,579,0.3454231433506045,504,571.0,48.0
118,861e23277ffffff,50.43255530249941,19.06566135313461,0,8599.001230162581,1,605.3431339177029,0,10694.875376003316,0,13729.038186255519,0,7936.010960885692,1,605.3431339177029,0,11952.86243756938,0,5469.789836561459,0,11997.618966084803,0,13484.886778494709,808,0.47029702970297027,1150,4267.0,111.0
119,861e233a7ffffff,50.46247799393585,18.64682791596353,0,8193.93601154441,0,7311.168022845255,0,7320.952347537499,0,14846.223735012827,0,15961.824208710184,0,7311.168022845255,0,15120.294990370478,0,12853.240430121303,0,11581.213339406235,0,11225.893060698028,476,0.38445378151260506,640,1130.0,25.0
120,861e058e7ffffff,49.967173485809866,19.131555226952642,1,852.6096798476866,1,723.7696601042753,0,12994.419842698922,0,13303.044096065469,0,21755.87400172996,0,10739.889292422322,1,723.7696601042753,0,5623.700959772406,0,19139.126936024142,0,9745.321601475931,1234,0.6515397082658023,7305,33189.0,406.0
121,861e2e6b7ffffff,50.06330074212041,19.914528281189092,2,956.7205904935742,6,744.9067553911277,1,1490.3549264398978,0,2737.1802848268903,1,744.9067553911277,1,1104.3688234713204,1,886.3531000588312,0,1809.280610808776,2,979.7419175071948,0,4601.737259158535,4105,0.6535931790499391,33684,109661.0,1918.0
122,861e2e587ffffff,50.291763049560195,19.273728982391255,0,5270.872748755027,0,2243.962476078145,0,9342.120422425895,0,8398.660343711625,0,6973.395186293026,0,7800.441965981581,0,2243.962476078145,0,6329.89985110268,0,9802.808369343875,0,11390.390807359423,1898,0.684931506849315,3565,3173.0,117.0
123,861e059b7ffffff,50.051335162166424,18.69819406151497,0,1538.6620843885685,2,365.3268695543315,0,18062.884875889577,0,11418.14839568924,1,1307.8181901931669,0,4994.171245632123,0,2108.542429032407,1,365.3268695543315,0,22307.66469340655,0,2190.264465205952,3423,0.5801928133216476,10823,49204.0,1179.0
124,861e2e457ffffff,50.25945173978204,19.691660195155666,0,2544.1865844781923,0,4850.129948441045,0,4850.129948441045,0,12993.603822969411,0,9151.633040466757,0,8007.445616646173,0,16008.654353735146,0,18223.49961537731,0,23088.84021298027,0,23771.067618923575,83,0.6265060240963856,148,18.0,4.0
125,861e2e4b7ffffff,50.18457379462952,19.307420243385355,0,7799.539755400308,0,3142.243073144389,0,12530.373423647963,0,3142.243073144389,0,4950.979626822921,0,4258.948576590012,0,6597.027734604143,0,8862.365638127309,0,3268.086685477032,0,8929.415812880727,749,0.774365821094793,1586,3579.0,153.0
126,861e05b47ffffff,50.04449958938873,19.75770529614419,0,4859.013249360133,0,5876.236442108742,0,5876.236442108742,0,13410.351552711661,0,5880.5684392497915,0,6340.945974363196,0,8137.618643248818,0,9023.324493971328,0,9500.973386794702,0,9840.742389870991,979,0.5526046986721144,291,2735.0,174.0
127,861e23217ffffff,50.37597010687138,18.838481668327205,0,3002.224536916306,1,1216.1835773706912,0,7682.235576975607,0,3042.376752353202,0,6338.1662434788805,0,6146.703838285665,0,3161.976406295446,1,1216.1835773706912,0,5915.074669446704,0,9452.543732590346,490,0.6448979591836734,12186,46224.0,389.0
128,861e2e717ffffff,50.26081018985595,19.935789682444042,0,17457.47849629728,0,2844.6622265094957,0,9676.989072995988,0,10584.632393231193,0,9835.1601342925,0,2844.6622265094957,0,12339.391949935985,0,12688.670426411747,0,18624.55479831179,0,19545.356711324825,502,0.450199203187251,573,73.0,11.0
129,861e2324fffffff,50.39877518811628,19.23993855042826,0,8912.003256199812,0,1855.919669130247,0,3245.9678954291326,0,3858.6820244267315,0,9902.518931100649,0,1855.919669130247,0,9892.373316077621,0,6691.378247487538,0,11942.761636956584,0,12629.63086935001,1613,0.5406075635461872,2283,4523.0,204.0
130,861e2e48fffffff,50.150278066465646,19.481039389354887,0,3635.103041330261,1,619.4791535825273,0,14483.598181593921,0,5504.887972605182,1,619.4791535825273,0,3800.3549009549693,0,1910.5546476141035,0,4819.895037823857,0,3917.703939638175,0,4923.709302849585,1900,0.6636842105263158,6465,17813.0,367.0
131,861e05b0fffffff,50.02548589697116,19.60099428098661,0,11659.349358428672,0,4338.531688956524,0,17267.003556370426,0,12170.123703718315,0,4338.531688956524,0,8704.029787944111,0,9749.042206664455,0,8849.181162683844,0,17386.171278806753,0,16875.687450496822,170,0.5647058823529412,269,142.0,9.0
132,861e2e5afffffff,50.32826544542289,19.343871935757385,0,9245.456027577336,0,5696.5268539557355,0,7547.532806328501,0,7266.325279280902,0,12405.857593545186,0,9129.379940975588,0,5696.5268539557355,0,8554.648329502816,0,14955.551357675171,0,16112.433397675279,201,0.004975124378109453,8,280.0,25.0
133,861e05b1fffffff,49.98899075205182,19.530991554916323,0,18104.99582879224,1,1368.2456821326518,0,23238.92947858239,0,6789.480453954935,1,1368.2456821326518,0,12161.36613062561,0,14880.141793177208,0,8700.581695505634,0,17972.30772478318,0,18964.70210936638,673,0.6166419019316494,1459,1494.0,65.0
134,861e23227ffffff,50.46605021506084,18.89126456677079,0,3166.7769098699387,0,3039.6342546574506,0,3039.6342546574506,0,3329.8602455362325,0,3378.5053743276408,0,11295.337189985452,0,7105.016355739915,0,3980.970394631148,0,3452.1100308720784,0,6420.038170866439,164,0.31097560975609756,0,423.0,54.0
135,861e2e467ffffff,50.34933954721433,19.745492353202987,0,13061.165053375054,0,7818.789023869387,0,11979.951163682046,0,13090.660950831909,0,14330.798081476822,0,14056.566058456174,0,7818.789023869387,0,9521.625839772207,0,31608.149009470082,0,33049.77998862983,639,0.4131455399061033,670,645.0,35.0
136,861e2e597ffffff,50.25520317827282,19.203664279506956,0,3561.9900211958948,0,3101.288245942995,0,5059.5372810522595,0,7698.561394286684,0,3420.70523794942,0,3101.288245942995,0,4191.942382906388,0,4593.737809845756,0,6817.6737939586255,0,9091.601057475329,488,0.4077868852459016,732,14685.0,333.0
137,861e0586fffffff,50.0772078482032,19.341012746156906,0,3229.204360740297,0,3193.449381599508,0,12827.037181863712,0,8590.178799168561,0,7666.215492980468,0,7176.154416082038,0,10176.22484082263,0,3193.449381599508,0,8181.580313657086,0,8855.823103806439,1375,0.6392727272727273,2578,4816.0,142.0
138,861e2e56fffffff,50.456431295504935,19.71236037953224,0,13632.748631974468,0,4332.7386765372285,0,11666.67293685441,0,16650.737581255686,0,4332.7386765372285,0,21639.70714909874,0,14818.426796976371,0,14574.65240302012,0,40790.094370290506,0,40936.21826695978,449,0.40311804008908686,495,679.0,16.0
139,861e2e707ffffff,50.29694283724746,20.00629589376289,0,19852.937688324168,0,5541.234745212457,0,5541.234745212457,0,8004.5751297517145,0,6962.753555330547,0,6933.522971171005,0,12810.808918182713,0,6968.848588664294,0,23156.47457987065,0,23353.54798592675,421,0.41330166270783847,443,26.0,9.0
140,861e05b37ffffff,50.06003786232444,19.427704624230216,0,8987.894406849107,0,2603.375957207114,0,19180.393900274907,0,7059.344846678685,0,7310.246372322932,0,2603.375957207114,0,11084.257611838797,0,4618.781488263086,0,8565.958942601575,0,9155.20662643763,96,0.6145833333333334,188,144.0,13.0
141,861e2e4a7ffffff,50.22110692181303,19.377478920257737,0,7256.009681530825,0,2582.7770820936826,0,16539.581315295232,0,7773.717587269061,0,5604.187107890225,0,2582.7770820936826,0,8924.702716533608,0,5188.412169491617,0,7904.717257568718,0,9170.880665488154,741,0.717948717948718,1503,1512.0,56.0
142,861e2e69fffffff,49.991804489479115,20.017401500641746,0,4492.037354699405,1,1262.8831642094417,0,1758.3244380143806,0,8218.510135250133,0,2750.9910269258835,1,1262.8831642094417,0,2605.566362101438,0,8762.074553603143,0,2288.4054498569717,0,5124.669057922248,2283,0.7950065703022339,6481,24023.0,507.0
143,861e05977ffffff,50.181911535212755,19.063769937382023,0,4715.361333881241,0,3807.514492365753,0,3807.514492365753,0,7311.005942473119,0,6135.10044687149,0,6612.224051572047,0,4840.425087224614,0,6699.75882202899,0,8575.534829518898,0,11500.37251807251,0,0.0,0,19.0,3.0
144,861e23397ffffff,50.372300701902326,18.594376232063208,0,9319.375475021836,0,4127.775597819161,0,4127.775597819161,0,13980.520859724082,0,8675.271508142892,0,8147.200154181107,0,8885.492744770134,0,9759.021409716206,0,10089.346048199826,0,16604.717846809108,328,0.42378048780487804,456,311.0,19.0
145,861e05847ffffff,50.04058680042855,19.271115835101345,0,4133.167694562135,0,4207.68482838093,0,9096.706517010587,0,12839.582448608511,0,12627.704332339397,0,9142.92866237655,0,7095.722489971877,0,4475.65378630888,0,14395.968853602926,0,4207.68482838093,1288,0.37888198757763975,1411,5677.0,248.0
146,861e2e417ffffff,50.25758255550419,19.447615458831145,0,4382.953837213187,0,5433.743983483116,0,13634.662205560866,0,12386.285383105116,0,8315.413407377842,0,5433.743983483116,0,10820.627747015107,0,6220.840674113743,0,13442.61920055444,0,13090.851471536489,818,0.6625916870415648,3881,31136.0,275.0
147,861e2e547ffffff,50.4202025769124,19.641870318883687,0,9309.237039632175,0,4892.44021041052,0,7635.831005863042,0,10423.870994875344,0,4892.44021041052,0,17715.775804629622,0,14931.852732017609,0,17188.659463003645,0,34896.89229282331,0,34957.88533625295,285,0.40350877192982454,256,509.0,21.0
148,861e2e7a7ffffff,50.22461937060032,19.865360129360948,0,11685.158324690345,0,3956.385632028583,0,6406.365599767276,0,13825.64251870659,0,3956.385632028583,0,4222.211788325775,0,14938.758178808297,0,15510.126839443414,0,15498.943171432635,0,17359.61722588602,1915,0.62088772845953,3230,6333.0,171.0
149,861e05b5fffffff,49.9906516065629,19.774155946792362,0,3719.7277293427283,0,3116.856257593664,0,8911.956794868409,0,14716.835442685146,0,3116.856257593664,0,7234.484611554352,0,9385.741466117413,0,11175.352472019818,0,4436.967975546981,0,4209.453760321151,956,0.608786610878661,1962,1002.0,44.0
150,861e2374fffffff,50.265489741894136,18.629083345858046,0,3318.0891500874577,0,2431.4115703031007,0,3759.7633109592653,0,4680.481041173262,0,2431.4115703031007,0,4792.203073333795,0,6066.142660991224,0,3917.8101107957914,0,3582.6662570824774,0,4680.947712277158,163,0.5153374233128835,284,268.0,68.0
151,861e2e4cfffffff,50.15206372926755,19.724731346938356,0,6339.650498094228,0,4386.634703298111,0,10968.137521741579,0,16792.129165474387,0,10100.0576282669,0,4386.634703298111,0,9113.214222641343,0,14746.070356138971,0,16097.689792001967,0,19343.916329437703,371,0.5660377358490566,577,410.0,18.0
152,861e232dfffffff,50.235485595245436,19.046761497510605,0,2276.0615851462926,0,1779.7895144196143,0,1779.7895144196143,0,2864.180738512731,0,3998.8567080160847,0,2323.206991140625,0,2758.9794623331554,0,3045.670539995172,0,4939.655612696683,0,10298.35513207927,359,0.15598885793871867,2711,26475.0,823.0
153,861e0594fffffff,50.14798330498305,19.237439507773775,0,4383.1850216186285,0,3684.043668968215,0,9069.562177428974,0,3684.043668968215,0,10030.592845770318,0,8756.849367299521,0,8846.569652665225,0,8124.838133899773,0,6469.367637440701,0,12395.126989471133,699,0.7153075822603719,1750,1779.0,134.0
154,861e2328fffffff,50.2690717306014,18.87284012707406,0,1529.9482897938335,1,854.657717446388,0,7096.89147098121,0,4208.951679272668,0,2547.5320494566527,1,854.657717446388,0,4035.4594927266444,0,7633.338934818775,0,3097.2400217532863,0,2777.883182810885,2211,0.5309814563545907,21843,131415.0,1364.0
155,861e0581fffffff,49.98414725953338,19.044941094887218,0,6900.273040292032,0,1780.3861811812815,0,13763.715194864284,0,7076.617320941112,0,18240.610382833325,0,5303.606239600849,0,6655.668777844673,0,1780.3861811812815,0,14977.21730476018,0,8029.495651364636,725,0.5710344827586207,1505,2325.0,79.0
156,861e2366fffffff,50.19541472936678,18.733326925239574,0,6323.216022513918,0,5155.821573207403,0,9747.521938004138,0,6262.980272582153,0,5904.013525210298,0,5447.245055007775,0,12361.537704971659,0,5155.821573207403,0,11177.53152620623,0,6265.070966130479,483,0.5486542443064182,955,1332.0,63.0
157,861e2e51fffffff,50.36471023498616,19.41409306016507,0,8731.552508802864,0,7583.665264223551,0,10010.653039877718,0,10818.014026668594,0,13913.038379080914,0,11977.704084678375,0,7583.665264223551,0,13748.446135287762,0,20756.508817685764,0,21729.32060545805,171,0.5146198830409356,172,161.0,10.0
158,861e232b7ffffff,50.302373402933966,18.69880325762418,0,2887.50792168966,2,510.77575208231434,0,2316.937482521406,0,6190.394790961538,1,510.77575208231434,0,3747.283903628549,0,1942.2848490288202,1,1266.6462839190629,0,3091.7172387387277,0,8465.938071319879,3347,0.6372871227965342,21668,86344.0,1225.0
159,861e2e4f7ffffff,50.18672697504313,19.55116896104218,0,7032.908653536714,0,4990.760493818886,0,8046.576743631114,0,11535.94421435051,0,5882.699881663192,0,4990.760493818886,0,7157.189669232214,0,7852.718272985652,0,10251.024261732899,0,11030.539840358268,402,0.6218905472636815,771,2703.0,13.0
160,861e23647ffffff,50.15850108763895,18.663689149741895,0,4533.338182028793,1,333.22768655041324,0,14496.071058586938,0,7911.833899145715,1,333.22768655041324,0,4168.6543168333965,0,8289.405020463548,0,4926.663120115641,0,14783.67763580848,0,7907.72658432346,2059,0.5536668285575522,7518,29328.0,435.0
161,861e05927ffffff,50.215555970877375,18.889981645900132,0,2801.0816127834005,0,2980.3072411476196,0,5027.401852529653,0,5531.977238668565,0,4262.6867655653405,0,2980.3072411476196,0,3117.208256975079,0,6012.518227383528,0,6626.080330126946,0,5437.006764188185,11,0.09090909090909091,0,28.0,3.0
